서울ㆍ인천ㆍ경기도,수원,A02,2017-10-14 12:00,구름조금,9,19
서울ㆍ인천ㆍ경기도,수원,A01,2017-10-15 00:00,구름조금,9,19
서울ㆍ인천ㆍ경기도,수원,A01,2017-10-16 00:00,구름조금,9,19
서울ㆍ인천ㆍ경기도,수원,A01,2017-10-17 00:00,구름조금,9,20
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-10 00:00,구름많음,14,23
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-10 12:00,구름많음,14,23
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-11 00:00,구름많고 비,13,19
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-11 12:00,구름많고 비,13,19
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-12 00:00,구름많음,10,18
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-12 12:00,구름많음,10,18
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-13 00:00,구름많음,6,19
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-13 12:00,구름조금,6,19
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-14 00:00,구름조금,4,19
서울ㆍ인천ㆍ경기도,파주,A02,2017-10-14 12:00,구름조금,4,19
서울ㆍ인천ㆍ경기도,파주,A01,2017-10-15 00:00,구름조금,4,18
서울ㆍ인천ㆍ경기도,파주,A01,2017-10-16 00:00,구름조금,4,18
서울ㆍ인천ㆍ경기도,파주,A01,2017-10-17 00:00,구름조금,4,20
강원도영서,춘천,A02,2017-10-10 00:00,구름많음,15,22
강원도영서,춘천,A02,2017-10-10 12:00,구름많음,15,22
강원도영서,춘천,A02,2017-10-11 00:00,흐리고 비,15,18
강원도영서,춘천,A02,2017-10-11 12:00,구름많고 비,15,18
강원도영서,춘천,A02,2017-10-12 00:00,구름많음,11,17
강원도영서,춘천,A02,2017-10-12 12:00,구름많음,11,17
강원도영서,춘천,A02,2017-10-13 00:00,구름많음,9,17
강원도영서,춘천,A02,2017-10-13 12:00,구름조금,9,17
강원도영서,춘천,A02,2017-10-14 00:00,구름조금,7,17
강원도영서,춘천,A02,2017-10-14 12:00,구름조금,7,17
강원도영서,춘천,A01,2017-10-15 00:00,구름조금,7,18
강원도영서,춘천,A01,2017-10-16 00:00,구름조금,6,16
강원도영서,춘천,A01,2017-10-17 00:00,구름조금,6,16
강원도영서,원주,A02,2017-10-10 00:00,구름많음,14,23
강원도영서,원주,A02,2017-10-10 12:00,구름많음,14,23
강원도영서,원주,A02,2017-10-11 00:00,흐리고 비,15,19
강원도영서,원주,A02,2017-10-11 12:00,구름많고 비,15,19
강원도영서,원주,A02,2017-10-12 00:00,구름많음,10,18
강원도영서,원주,A02,2017-10-12 12:00,구름많음,10,18
강원도영서,원주,A02,2017-10-13 00:00,구름많음,9,18
강원도영서,원주,A02,2017-10-13 12:00,구름조금,9,18
강원도영서,원주,A02,2017-10-14 00:00,구름조금,8,17
강원도영서,원주,A02,2017-10-14 12:00,구름조금,8,17
강원도영서,원주,A01,2017-10-15 00:00,구름조금,7,17
강원도영서,원주,A01,2017-10-16 00:00,구름조금,7,16
강원도영서,원주,A01,2017-10-17 00:00,구름조금,6,17
강원도영동,강릉,A02,2017-10-10 00:00,구름많음,18,20
강원도영동,강릉,A02,2017-10-10 12:00,구름많음,18,20
강원도영동,강릉,A02,2017-10-11 00:00,흐리고 비,15,17
강원도영동,강릉,A02,2017-10-11 12:00,구름많고 비,15,17
강원도영동,강릉,A02,2017-10-12 00:00,구름많고 비,13,17
강원도영동,강릉,A02,2017-10-12 12:00,구름많고 비,13,17
강원도영동,강릉,A02,2017-10-13 00:00,구름많고 비,12,16
강원도영동,강릉,A02,2017-10-13 12:00,구름많음,12,16
강원도영동,강릉,A02,2017-10-14 00:00,구름조금,10,17
강원도영동,강릉,A02,2017-10-14 12:00,구름조금,10,17
강원도영동,강릉,A01,2017-10-15 00:00,구름많음,10,16
강원도영동,강릉,A01,2017-10-16 00:00,구름조금,11,16
강원도영동,강릉,A01,2017-10-17 00:00,구름조금,11,18
충청북도,청주,A02,2017-10-10 00:00,구름많음,16,25
충청북도,청주,A02,2017-10-10 12:00,구름많음,16,25
충청북도,청주,A02,2017-10-11 00:00,구름많음,17,20
충청북도,청주,A02,2017-10-11 12:00,구름많고 비,17,20
충청북도,청주,A02,2017-10-12 00:00,구름많음,13,19
충청북도,청주,A02,2017-10-12 12:00,구름많음,13,19
충청북도,청주,A02,2017-10-13 00:00,구름많음,11,19
충청북도,청주,A02,2017-10-13 12:00,구름조금,11,19
충청북도,청주,A02,2017-10-14 00:00,구름조금,10,20
충청북도,청주,A02,2017-10-14 12:00,구름조금,10,20
충청북도,청주,A01,2017-10-15 00:00,구름많음,11,19
충청북도,청주,A01,2017-10-16 00:00,구름조금,10,19
충청북도,청주,A01,2017-10-17 00:00,구름조금,9,19
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-10 00:00,구름많음,16,23
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-10 12:00,구름많음,16,23
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-11 00:00,구름많음,14,20
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-11 12:00,구름많고 비,14,20
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-12 00:00,구름많음,12,20
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-12 12:00,구름많음,12,20
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-13 00:00,구름많음,11,20
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-13 12:00,구름조금,11,20
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-14 00:00,구름조금,9,19
대전ㆍ세종ㆍ충청남도,대전,A02,2017-10-14 12:00,구름조금,9,19
대전ㆍ세종ㆍ충청남도,대전,A01,2017-10-15 00:00,구름많음,9,19
대전ㆍ세종ㆍ충청남도,대전,A01,2017-10-16 00:00,구름조금,8,19
대전ㆍ세종ㆍ충청남도,대전,A01,2017-10-17 00:00,구름조금,8,19
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-10 00:00,구름많음,14,25
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-10 12:00,구름많음,14,25
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-11 00:00,구름많음,16,21
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-11 12:00,구름많고 비,16,21
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-12 00:00,구름많음,11,16
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-12 12:00,구름많음,11,16
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-13 00:00,구름많음,9,18
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-13 12:00,구름조금,9,18
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-14 00:00,구름조금,7,19
대전ㆍ세종ㆍ충청남도,서산,A02,2017-10-14 12:00,구름조금,7,19
대전ㆍ세종ㆍ충청남도,서산,A01,2017-10-15 00:00,구름많음,9,19
대전ㆍ세종ㆍ충청남도,서산,A01,2017-10-16 00:00,구름조금,8,19
대전ㆍ세종ㆍ충청남도,서산,A01,2017-10-17 00:00,구름조금,8,20
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-10 00:00,구름많음,15,22
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-10 12:00,구름많음,15,22
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-11 00:00,구름많음,13,20
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-11 12:00,구름많고 비,13,20
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-12 00:00,구름많음,12,20
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-12 12:00,구름많음,12,20
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-13 00:00,구름많음,12,20
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-13 12:00,구름조금,12,20
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-14 00:00,구름조금,8,19
대전ㆍ세종ㆍ충청남도,세종,A02,2017-10-14 12:00,구름조금,8,19
대전ㆍ세종ㆍ충청남도,세종,A01,2017-10-15 00:00,구름많음,8,19
대전ㆍ세종ㆍ충청남도,세종,A01,2017-10-16 00:00,구름조금,7,19
대전ㆍ세종ㆍ충청남도,세종,A01,2017-10-17 00:00,구름조금,7,19
전라북도,전주,A02,2017-10-10 00:00,구름많음,17,25
전라북도,전주,A02,2017-10-10 12:00,구름많음,17,25
전라북도,전주,A02,2017-10-11 00:00,구름많음,17,21
전라북도,전주,A02,2017-10-11 12:00,구름많음,17,21
전라북도,전주,A02,2017-10-12 00:00,구름많음,14,19
전라북도,전주,A02,2017-10-12 12:00,구름많음,14,19
전라북도,전주,A02,2017-10-13 00:00,구름많음,11,20
전라북도,전주,A02,2017-10-13 12:00,구름조금,11,20
전라북도,전주,A02,2017-10-14 00:00,구름조금,10,19
전라북도,전주,A02,2017-10-14 12:00,구름조금,10,19
전라북도,전주,A01,2017-10-15 00:00,구름많음,11,19
전라북도,전주,A01,2017-10-16 00:00,구름조금,11,20
전라북도,전주,A01,2017-10-17 00:00,구름조금,11,21
전라북도,군산,A02,2017-10-10 00:00,구름많음,16,25
전라북도,군산,A02,2017-10-10 12:00,구름많음,16,25
전라북도,군산,A02,2017-10-11 00:00,구름많음,17,22
전라북도,군산,A02,2017-10-11 12:00,구름많음,17,22
전라북도,군산,A02,2017-10-12 00:00,구름많음,14,19
전라북도,군산,A02,2017-10-12 12:00,구름많음,14,19
전라북도,군산,A02,2017-10-13 00:00,구름많음,10,20
전라북도,군산,A02,2017-10-13 12:00,구름조금,10,20
전라북도,군산,A02,2017-10-14 00:00,구름조금,10,20
전라북도,군산,A02,2017-10-14 12:00,구름조금,10,20
전라북도,군산,A01,2017-10-15 00:00,구름많음,11,20
전라북도,군산,A01,2017-10-16 00:00,구름조금,10,20
전라북도,군산,A01,2017-10-17 00:00,구름조금,9,20
광주ㆍ전라남도,광주,A02,2017-10-10 00:00,구름많음,18,27
광주ㆍ전라남도,광주,A02,2017-10-10 12:00,구름많음,18,27
광주ㆍ전라남도,광주,A02,2017-10-11 00:00,구름많음,19,22
광주ㆍ전라남도,광주,A02,2017-10-11 12:00,구름많음,19,22
광주ㆍ전라남도,광주,A02,2017-10-12 00:00,구름많음,14,20
광주ㆍ전라남도,광주,A02,2017-10-12 12:00,구름많음,14,20
광주ㆍ전라남도,광주,A02,2017-10-13 00:00,구름많음,13,22
광주ㆍ전라남도,광주,A02,2017-10-13 12:00,구름조금,13,22
광주ㆍ전라남도,광주,A02,2017-10-14 00:00,구름조금,11,22
광주ㆍ전라남도,광주,A02,2017-10-14 12:00,구름조금,11,22
광주ㆍ전라남도,광주,A01,2017-10-15 00:00,구름많음,12,22
광주ㆍ전라남도,광주,A01,2017-10-16 00:00,구름조금,10,22
광주ㆍ전라남도,광주,A01,2017-10-17 00:00,구름조금,11,22
광주ㆍ전라남도,목포,A02,2017-10-10 00:00,구름많음,18,25
광주ㆍ전라남도,목포,A02,2017-10-10 12:00,구름많음,18,25
광주ㆍ전라남도,목포,A02,2017-10-11 00:00,구름많음,20,22
광주ㆍ전라남도,목포,A02,2017-10-11 12:00,구름많음,20,22
광주ㆍ전라남도,목포,A02,2017-10-12 00:00,구름많음,15,19
광주ㆍ전라남도,목포,A02,2017-10-12 12:00,구름많음,15,19
광주ㆍ전라남도,목포,A02,2017-10-13 00:00,구름많음,14,21
광주ㆍ전라남도,목포,A02,2017-10-13 12:00,구름조금,14,21
광주ㆍ전라남도,목포,A02,2017-10-14 00:00,구름조금,13,22
광주ㆍ전라남도,목포,A02,2017-10-14 12:00,구름조금,13,22
광주ㆍ전라남도,목포,A01,2017-10-15 00:00,구름많음,14,22
광주ㆍ전라남도,목포,A01,2017-10-16 00:00,구름조금,12,21
광주ㆍ전라남도,목포,A01,2017-10-17 00:00,구름조금,12,22
광주ㆍ전라남도,여수,A02,2017-10-10 00:00,구름많음,20,26
광주ㆍ전라남도,여수,A02,2017-10-10 12:00,구름많음,20,26
광주ㆍ전라남도,여수,A02,2017-10-11 00:00,구름많음,20,23
광주ㆍ전라남도,여수,A02,2017-10-11 12:00,구름많음,20,23
광주ㆍ전라남도,여수,A02,2017-10-12 00:00,구름많음,16,20
광주ㆍ전라남도,여수,A02,2017-10-12 12:00,구름많음,16,20
광주ㆍ전라남도,여수,A02,2017-10-13 00:00,구름많음,15,21
광주ㆍ전라남도,여수,A02,2017-10-13 12:00,구름조금,15,21
광주ㆍ전라남도,여수,A02,2017-10-14 00:00,구름조금,14,21
광주ㆍ전라남도,여수,A02,2017-10-14 12:00,구름조금,14,21
광주ㆍ전라남도,여수,A01,2017-10-15 00:00,구름많음,15,21
광주ㆍ전라남도,여수,A01,2017-10-16 00:00,구름조금,14,20
광주ㆍ전라남도,여수,A01,2017-10-17 00:00,구름조금,13,21
대구ㆍ경상북도,대구,A02,2017-10-10 00:00,구름많음,17,27
대구ㆍ경상북도,대구,A02,2017-10-10 12:00,구름많음,17,27
대구ㆍ경상북도,대구,A02,2017-10-11 00:00,구름많음,18,23
대구ㆍ경상북도,대구,A02,2017-10-11 12:00,구름많음,18,23
대구ㆍ경상북도,대구,A02,2017-10-12 00:00,구름많음,16,21
대구ㆍ경상북도,대구,A02,2017-10-12 12:00,구름많음,16,21
대구ㆍ경상북도,대구,A02,2017-10-13 00:00,구름많고 비,13,21
대구ㆍ경상북도,대구,A02,2017-10-13 12:00,구름조금,13,21
대구ㆍ경상북도,대구,A02,2017-10-14 00:00,구름조금,10,20
대구ㆍ경상북도,대구,A02,2017-10-14 12:00,구름조금,10,20
대구ㆍ경상북도,대구,A01,2017-10-15 00:00,구름많음,11,21
대구ㆍ경상북도,대구,A01,2017-10-16 00:00,구름조금,11,21
대구ㆍ경상북도,대구,A01,2017-10-17 00:00,구름조금,10,21
대구ㆍ경상북도,안동,A02,2017-10-10 00:00,구름많음,16,25
대구ㆍ경상북도,안동,A02,2017-10-10 12:00,구름많음,16,25
대구ㆍ경상북도,안동,A02,2017-10-11 00:00,구름많음,16,20
대구ㆍ경상북도,안동,A02,2017-10-11 12:00,구름많음,16,20
대구ㆍ경상북도,안동,A02,2017-10-12 00:00,구름많음,14,19
대구ㆍ경상북도,안동,A02,2017-10-12 12:00,구름많음,14,19
대구ㆍ경상북도,안동,A02,2017-10-13 00:00,구름많고 비,11,19
대구ㆍ경상북도,안동,A02,2017-10-13 12:00,구름조금,11,19
대구ㆍ경상북도,안동,A02,2017-10-14 00:00,구름조금,10,19
대구ㆍ경상북도,안동,A02,2017-10-14 12:00,구름조금,10,19
대구ㆍ경상북도,안동,A01,2017-10-15 00:00,구름많음,8,20
대구ㆍ경상북도,안동,A01,2017-10-16 00:00,구름조금,8,20
대구ㆍ경상북도,안동,A01,2017-10-17 00:00,구름조금,7,20
대구ㆍ경상북도,포항,A02,2017-10-10 00:00,구름많음,18,27
대구ㆍ경상북도,포항,A02,2017-10-10 12:00,구름많음,18,27
대구ㆍ경상북도,포항,A02,2017-10-11 00:00,구름많음,19,22
대구ㆍ경상북도,포항,A02,2017-10-11 12:00,구름많음,19,22
대구ㆍ경상북도,포항,A02,2017-10-12 00:00,구름많음,16,21
대구ㆍ경상북도,포항,A02,2017-10-12 12:00,구름많음,16,21
대구ㆍ경상북도,포항,A02,2017-10-13 00:00,구름많고 비,13,20
대구ㆍ경상북도,포항,A02,2017-10-13 12:00,구름조금,13,20
대구ㆍ경상북도,포항,A02,2017-10-14 00:00,구름조금,13,19
대구ㆍ경상북도,포항,A02,2017-10-14 12:00,구름조금,13,19
대구ㆍ경상북도,포항,A01,2017-10-15 00:00,구름많음,12,20
대구ㆍ경상북도,포항,A01,2017-10-16 00:00,구름조금,13,21
대구ㆍ경상북도,포항,A01,2017-10-17 00:00,구름조금,13,20
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-10 00:00,구름많음,19,26
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-10 12:00,구름많음,19,26
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-11 00:00,구름많음,18,25
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-11 12:00,구름많음,18,25
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-12 00:00,구름많음,17,22
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-12 12:00,구름많음,17,22
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-13 00:00,구름많음,15,22
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-13 12:00,구름조금,15,22
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-14 00:00,구름조금,14,22
부산ㆍ울산ㆍ경상남도,부산,A02,2017-10-14 12:00,구름조금,14,22
부산ㆍ울산ㆍ경상남도,부산,A01,2017-10-15 00:00,구름많음,15,23
부산ㆍ울산ㆍ경상남도,부산,A01,2017-10-16 00:00,구름조금,14,21
부산ㆍ울산ㆍ경상남도,부산,A01,2017-10-17 00:00,구름조금,14,22
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-10 00:00,구름많음,16,26
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-10 12:00,구름많음,16,26
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-11 00:00,구름많음,17,25
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-11 12:00,구름많음,17,25
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-12 00:00,구름많음,17,22
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-12 12:00,구름많음,17,22
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-13 00:00,구름많음,14,21
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-13 12:00,구름조금,14,21
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-14 00:00,구름조금,11,21
부산ㆍ울산ㆍ경상남도,울산,A02,2017-10-14 12:00,구름조금,11,21
부산ㆍ울산ㆍ경상남도,울산,A01,2017-10-15 00:00,구름많음,12,22
부산ㆍ울산ㆍ경상남도,울산,A01,2017-10-16 00:00,구름조금,10,20
부산ㆍ울산ㆍ경상남도,울산,A01,2017-10-17 00:00,구름조금,11,21
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-10 00:00,구름많음,18,26
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-10 12:00,구름많음,18,26
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-11 00:00,구름많음,17,25
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-11 12:00,구름많음,17,25
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-12 00:00,구름많음,17,22
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-12 12:00,구름많음,17,22
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-13 00:00,구름많음,15,22
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-13 12:00,구름조금,15,22
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-14 00:00,구름조금,11,22
부산ㆍ울산ㆍ경상남도,창원,A02,2017-10-14 12:00,구름조금,11,22
부산ㆍ울산ㆍ경상남도,창원,A01,2017-10-15 00:00,구름많음,12,23
부산ㆍ울산ㆍ경상남도,창원,A01,2017-10-16 00:00,구름조금,11,21
부산ㆍ울산ㆍ경상남도,창원,A01,2017-10-17 00:00,구름조금,11,22
제주도,제주,A02,2017-10-10 00:00,구름많음,20,26
제주도,제주,A02,2017-10-10 12:00,구름많음,20,26
제주도,제주,A02,2017-10-11 00:00,구름많음,20,25
제주도,제주,A02,2017-10-11 12:00,구름많음,20,25
제주도,제주,A02,2017-10-12 00:00,구름많음,18,22
제주도,제주,A02,2017-10-12 12:00,구름많음,18,22
제주도,제주,A02,2017-10-13 00:00,구름많음,17,22
제주도,제주,A02,2017-10-13 12:00,구름많음,17,22
제주도,제주,A02,2017-10-14 00:00,구름많음,17,21
제주도,제주,A02,2017-10-14 12:00,구름많음,17,21
제주도,제주,A01,2017-10-15 00:00,구름많음,17,21
제주도,제주,A01,2017-10-16 00:00,구름조금,16,22
제주도,제주,A01,2017-10-17 00:00,구름많음,17,22
제주도,서귀포,A02,2017-10-10 00:00,구름많음,21,27
제주도,서귀포,A02,2017-10-10 12:00,구름많음,21,27
제주도,서귀포,A02,2017-10-11 00:00,구름많음,21,26
제주도,서귀포,A02,2017-10-11 12:00,구름많음,21,26
제주도,서귀포,A02,2017-10-12 00:00,구름많음,19,24
제주도,서귀포,A02,2017-10-12 12:00,구름많음,19,24
제주도,서귀포,A02,2017-10-13 00:00,구름많음,18,23
제주도,서귀포,A02,2017-10-13 12:00,구름많음,18,23
제주도,서귀포,A02,2017-10-14 00:00,구름많음,17,22
제주도,서귀포,A02,2017-10-14 12:00,구름많음,17,22
제주도,서귀포,A01,2017-10-15 00:00,구름많음,17,23
제주도,서귀포,A01,2017-10-16 00:00,구름조금,17,23
제주도,서귀포,A01,2017-10-17 00:00,구름많음,18,23
